x,y,z,temperature,extrusion
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.5,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,234.9,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,233.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,226.2,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,224.7,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,223.6,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,235.3,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.2,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,222.9,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,224.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,238.0,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,237.5,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,236.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,231.6,-34.0
12818.0,7266.0,2840.0,228.8,-34.0
12818.0,7266.0,2840.0,228.8,-34.0
12818.0,7266.0,2840.0,228.8,-34.0
12818.0,7266.0,2840.0,228.8,-34.0
12818.0,7266.0,2840.0,228.8,-34.0
12818.0,7266.0,2840.0,228.8,-34.0
